CustomerID,frequency,monetary,total_units,unique_products,country,recency,tenure,avg_order_value,is_repeat,avg_days_between_orders,R,F,M,RFM_score,segment,cluster,cluster_name
15752,7,2626.6,1960,236,United Kingdom,39,372,375.2285714285714,True,54.833333333333336,3,5,5,13,Loyal,1,Lapsing Mid-Value
15753,1,79.2,144,1,United Kingdom,304,304,79.2,False,,1,2,1,4,Lost,0,Dormant Low-Value
15754,3,458.57,199,24,United Kingdom,51,246,152.85666666666665,True,97.0,3,4,2,9,Loyal,1,Lapsing Mid-Value
15755,6,2364.25,1427,127,United Kingdom,10,294,394.0416666666667,True,56.4,5,5,5,15,Champions,2,High-Value Loyal
15756,4,528.01,241,160,United Kingdom,61,249,132.0025,True,62.333333333333336,3,4,3,10,Loyal,1,Lapsing Mid-Value
15757,2,714.42,491,43,United Kingdom,65,217,357.21,True,152.0,3,3,3,9,Loyal,1,Lapsing Mid-Value
15758,1,205.25,47,9,United Kingdom,24,24,205.25,False,,4,2,1,7,New / Promising,3,Active Mid-Value
15759,3,253.04000000000002,60,5,United Kingdom,218,358,84.34666666666668,True,69.5,1,4,2,7,At Risk,0,Dormant Low-Value
15762,2,583.75,251,37,United Kingdom,65,77,291.875,True,12.0,3,3,3,9,Loyal,0,Dormant Low-Value
15763,2,1086.92,271,58,United Kingdom,31,77,543.46,True,45.0,4,3,4,11,Loyal,1,Lapsing Mid-Value
15764,6,3279.9700000000003,2050,150,United Kingdom,88,276,546.6616666666667,True,37.6,2,5,5,12,At Risk,1,Lapsing Mid-Value
15766,1,315.06,170,11,United Kingdom,64,64,315.06,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
15768,3,621.83,244,23,United Kingdom,115,225,207.27666666666667,True,55.0,2,4,3,9,At Risk,1,Lapsing Mid-Value
15769,26,56252.72,29672,26,United Kingdom,7,371,2163.566153846154,True,14.16,5,5,5,15,Champions,2,High-Value Loyal
15773,1,635.6800000000001,311,10,United Kingdom,5,5,635.6800000000001,False,,5,2,3,10,New / Promising,3,Active Mid-Value
15774,1,270.8,87,25,United Kingdom,68,68,270.8,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
15775,1,104.9,68,7,United Kingdom,245,245,104.9,False,,1,2,1,4,Lost,0,Dormant Low-Value
15776,1,241.62,138,18,United Kingdom,133,133,241.62,False,,2,2,1,5,Lost,0,Dormant Low-Value
15777,4,1047.1100000000001,378,18,United Kingdom,241,361,261.77750000000003,True,39.666666666666664,1,4,4,9,At Risk,1,Lapsing Mid-Value
15780,3,475.28000000000003,220,26,United Kingdom,183,357,158.42666666666668,True,86.5,1,4,2,7,At Risk,0,Dormant Low-Value
15781,3,345.46000000000004,180,20,United Kingdom,25,305,115.15333333333335,True,140.0,4,4,2,10,Champions,3,Active Mid-Value
15782,3,2614.74,864,34,United Kingdom,9,89,871.5799999999999,True,39.5,5,4,5,14,Champions,1,Lapsing Mid-Value
15783,1,246.3,212,14,United Kingdom,10,10,246.3,False,,5,2,2,9,New / Promising,3,Active Mid-Value
15785,5,2328.9700000000003,1612,58,United Kingdom,32,295,465.79400000000004,True,65.5,4,4,5,13,Champions,1,Lapsing Mid-Value
15786,3,4919.0,3340,257,United Kingdom,46,114,1639.6666666666667,True,34.0,3,4,5,12,Loyal,1,Lapsing Mid-Value
15787,3,933.26,534,156,United Kingdom,26,61,311.08666666666664,True,17.5,4,4,4,12,Champions,1,Lapsing Mid-Value
15789,1,351.3,438,25,United Kingdom,358,358,351.3,False,,1,2,2,5,Lost,0,Dormant Low-Value
15790,1,218.75,113,34,United Kingdom,10,10,218.75,False,,5,2,1,8,New / Promising,3,Active Mid-Value
15791,2,1612.69,731,66,United Kingdom,43,204,806.345,True,160.0,3,3,4,10,Loyal,1,Lapsing Mid-Value
15793,3,965.61,553,6,United Kingdom,14,268,321.87,True,126.5,5,4,4,13,Champions,3,Active Mid-Value
15795,1,610.01,581,42,United Kingdom,149,149,610.01,False,,2,2,3,7,Lost,0,Dormant Low-Value
15796,8,2707.61,859,69,United Kingdom,1,302,338.45125,True,42.57142857142857,5,5,5,15,Champions,2,High-Value Loyal
15797,3,2192.4,872,7,United Kingdom,113,304,730.8000000000001,True,95.5,2,4,5,11,At Risk,1,Lapsing Mid-Value
15799,3,884.14,955,94,United Kingdom,75,334,294.7133333333333,True,129.0,2,4,3,9,At Risk,1,Lapsing Mid-Value
15800,2,696.89,332,116,United Kingdom,107,246,348.445,True,139.0,2,3,3,8,Hibernating,0,Dormant Low-Value
15801,3,1063.95,570,61,United Kingdom,46,109,354.65000000000003,True,31.0,3,4,4,11,Loyal,1,Lapsing Mid-Value
15803,1,415.82000000000005,290,8,United Kingdom,51,51,415.82000000000005,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
15804,13,4206.39,2565,170,United Kingdom,0,198,323.5684615384616,True,16.083333333333332,5,5,5,15,Champions,2,High-Value Loyal
15805,17,5488.18,3367,220,United Kingdom,23,364,322.83411764705886,True,21.0625,4,5,5,14,Champions,2,High-Value Loyal
15806,3,784.58,602,24,United Kingdom,46,276,261.5266666666667,True,115.0,3,4,3,10,Loyal,1,Lapsing Mid-Value
15807,3,903.9,430,48,United Kingdom,50,77,301.3,True,13.0,3,4,3,10,Loyal,1,Lapsing Mid-Value
15808,4,3651.27,1305,142,United Kingdom,306,369,912.8175,True,20.666666666666668,1,4,5,10,At Risk,1,Lapsing Mid-Value
15809,5,515.77,301,31,United Kingdom,36,302,103.154,True,66.25,3,4,3,10,Loyal,1,Lapsing Mid-Value
15810,4,1391.98,861,66,United Kingdom,78,296,347.995,True,72.0,2,4,4,10,At Risk,1,Lapsing Mid-Value
15811,6,2218.62,1071,117,United Kingdom,22,365,369.77,True,68.0,4,5,5,14,Champions,1,Lapsing Mid-Value
15812,5,1801.14,922,36,United Kingdom,107,317,360.228,True,52.25,2,4,4,10,At Risk,1,Lapsing Mid-Value
15813,2,1303.9099999999999,603,40,United Kingdom,207,239,651.9549999999999,True,31.0,1,3,4,8,Hibernating,1,Lapsing Mid-Value
15814,4,1945.3300000000002,1271,63,United Kingdom,16,50,486.33250000000004,True,10.666666666666666,4,4,4,12,Champions,1,Lapsing Mid-Value
15815,5,2100.6,1856,33,United Kingdom,63,259,420.12,True,48.75,3,4,5,12,Loyal,1,Lapsing Mid-Value
15819,4,1905.45,1357,96,United Kingdom,49,276,476.3625,True,75.33333333333333,3,4,4,11,Loyal,1,Lapsing Mid-Value
15820,1,206.98,128,17,United Kingdom,319,319,206.98,False,,1,2,1,4,Lost,0,Dormant Low-Value
15821,2,570.96,202,57,United Kingdom,44,61,285.48,True,17.0,3,3,3,9,Loyal,3,Active Mid-Value
15822,2,885.47,375,28,United Kingdom,3,359,442.735,True,356.0,5,3,3,11,Loyal,3,Active Mid-Value
15825,1,532.94,220,20,United Kingdom,172,172,532.94,False,,2,2,3,7,Lost,0,Dormant Low-Value
15826,3,1654.31,963,64,United Kingdom,56,210,551.4366666666666,True,77.0,3,4,4,11,Loyal,1,Lapsing Mid-Value
15827,14,1836.09,882,72,United Kingdom,73,372,131.1492857142857,True,22.692307692307693,2,5,4,11,At Risk,1,Lapsing Mid-Value
15829,2,636.14,996,44,United Kingdom,99,140,318.07,True,41.0,2,3,3,8,Hibernating,0,Dormant Low-Value
15830,1,576.0,415,39,United Kingdom,37,37,576.0,False,,3,2,3,8,Needs Attention,3,Active Mid-Value
15831,3,794.64,1092,63,United Kingdom,58,324,264.88,True,132.0,3,4,3,10,Loyal,1,Lapsing Mid-Value
15832,1,836.79,465,54,United Kingdom,254,254,836.79,False,,1,2,3,6,Lost,0,Dormant Low-Value
15834,4,2222.65,959,241,United Kingdom,70,277,555.6625,True,68.66666666666667,3,4,5,12,Loyal,1,Lapsing Mid-Value
15835,4,954.09,439,47,United Kingdom,44,330,238.5225,True,95.0,3,4,4,11,Loyal,1,Lapsing Mid-Value
15836,1,137.37,26,10,United Kingdom,50,50,137.37,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
15837,1,391.98,189,24,United Kingdom,64,64,391.98,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
15838,19,33643.08,18368,54,United Kingdom,11,367,1770.6884210526316,True,19.5,5,5,5,15,Champions,2,High-Value Loyal
15839,3,1048.49,675,56,United Kingdom,33,148,349.49666666666667,True,57.0,3,4,4,11,Loyal,1,Lapsing Mid-Value
15840,2,355.56,396,26,United Kingdom,58,172,177.78,True,113.0,3,3,2,8,Loyal,0,Dormant Low-Value
15841,4,1224.06,942,36,United Kingdom,72,338,306.015,True,88.0,2,4,4,10,At Risk,1,Lapsing Mid-Value
15843,1,118.95,27,8,United Kingdom,303,303,118.95,False,,1,2,1,4,Lost,0,Dormant Low-Value
15844,1,130.73999999999998,134,11,United Kingdom,46,46,130.73999999999998,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
15845,8,3711.77,1926,97,United Kingdom,17,337,463.97125,True,45.0,4,5,5,14,Champions,2,High-Value Loyal
15847,2,389.27,449,22,United Kingdom,38,288,194.635,True,249.0,3,3,2,8,Loyal,3,Active Mid-Value
15850,2,234.88,298,87,United Kingdom,19,168,117.44,True,148.0,4,3,1,8,Loyal,3,Active Mid-Value
15852,2,160.71,48,22,United Kingdom,186,197,80.355,True,10.0,1,3,1,5,Hibernating,0,Dormant Low-Value
15853,1,110.8,135,29,United Kingdom,51,51,110.8,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
15854,12,2969.12,926,105,United Kingdom,4,361,247.42666666666665,True,32.0,5,5,5,15,Champions,2,High-Value Loyal
15855,5,712.24,470,59,United Kingdom,136,263,142.448,True,31.5,2,4,3,9,At Risk,1,Lapsing Mid-Value
15856,27,16142.380000000001,10863,294,United Kingdom,4,365,597.8659259259259,True,13.461538461538462,5,5,5,15,Champions,2,High-Value Loyal
15857,1,297.0,308,14,United Kingdom,18,18,297.0,False,,4,2,2,8,New / Promising,3,Active Mid-Value
15858,5,1427.57,1163,145,United Kingdom,15,367,285.514,True,87.25,4,4,4,12,Champions,1,Lapsing Mid-Value
15860,8,965.16,437,105,United Kingdom,40,368,120.645,True,46.142857142857146,3,5,4,12,Loyal,1,Lapsing Mid-Value
15861,8,3146.92,2528,339,United Kingdom,12,267,393.365,True,36.142857142857146,5,5,5,15,Champions,2,High-Value Loyal
15862,4,832.88,585,142,United Kingdom,8,373,208.22,True,121.33333333333333,5,4,3,12,Champions,3,Active Mid-Value
15863,2,68.84,19,18,United Kingdom,25,192,34.42,True,167.0,4,3,1,8,Loyal,3,Active Mid-Value
15864,6,1936.32,1192,16,United Kingdom,22,316,322.71999999999997,True,58.4,4,5,4,13,Champions,1,Lapsing Mid-Value
15865,3,895.13,368,37,United Kingdom,40,213,298.37666666666667,True,86.0,3,4,3,10,Loyal,1,Lapsing Mid-Value
15866,1,211.89,124,43,United Kingdom,101,101,211.89,False,,2,2,1,5,Lost,0,Dormant Low-Value
15867,15,3803.6,2039,301,United Kingdom,5,369,253.57333333333332,True,25.571428571428573,5,5,5,15,Champions,2,High-Value Loyal
15869,2,149.64,175,13,United Kingdom,277,277,74.82,True,0.0,1,3,1,5,Hibernating,0,Dormant Low-Value
15870,1,351.44,333,68,United Kingdom,32,32,351.44,False,,4,2,2,8,New / Promising,3,Active Mid-Value
15872,2,316.25,187,101,United Kingdom,14,14,158.125,True,0.0,5,3,2,10,Loyal,3,Active Mid-Value
15874,7,4405.88,2534,110,United Kingdom,63,284,629.4114285714286,True,36.333333333333336,3,5,5,13,Loyal,1,Lapsing Mid-Value
15877,2,490.33,368,122,United Kingdom,1,17,245.165,True,16.0,5,3,3,11,Loyal,3,Active Mid-Value
15880,1,329.03,202,95,United Kingdom,369,369,329.03,False,,1,2,2,5,Lost,0,Dormant Low-Value
15881,5,501.39,260,26,United Kingdom,312,364,100.27799999999999,True,12.75,1,4,3,8,At Risk,1,Lapsing Mid-Value
15882,4,514.08,264,22,United Kingdom,198,368,128.52,True,56.333333333333336,1,4,3,8,At Risk,1,Lapsing Mid-Value
15883,2,396.48,223,42,United Kingdom,2,33,198.24,True,31.0,5,3,2,10,Loyal,3,Active Mid-Value
15885,1,349.35,109,16,United Kingdom,93,93,349.35,False,,2,2,2,6,Lost,0,Dormant Low-Value
15886,1,181.09,147,12,United Kingdom,60,60,181.09,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
15888,1,162.64,67,10,United Kingdom,80,80,162.64,False,,2,2,1,5,Lost,0,Dormant Low-Value
15889,2,400.77,200,78,United Kingdom,156,369,200.385,True,212.0,2,3,2,7,Hibernating,0,Dormant Low-Value
15891,1,509.13,417,59,United Kingdom,226,226,509.13,False,,1,2,3,6,Lost,0,Dormant Low-Value
15894,2,257.6,163,34,United Kingdom,253,369,128.8,True,115.0,1,3,2,6,Hibernating,0,Dormant Low-Value
15895,1,179.17,94,11,United Kingdom,149,149,179.17,False,,2,2,1,5,Lost,0,Dormant Low-Value
15897,2,208.59,223,17,United Kingdom,194,194,104.295,True,0.0,1,3,1,5,Hibernating,0,Dormant Low-Value
15898,5,1383.83,567,70,United Kingdom,1,368,276.76599999999996,True,91.25,5,4,4,13,Champions,2,High-Value Loyal
15899,1,56.25,39,4,United Kingdom,368,368,56.25,False,,1,2,1,4,Lost,0,Dormant Low-Value
15900,1,337.28000000000003,216,44,United Kingdom,23,23,337.28000000000003,False,,4,2,2,8,New / Promising,3,Active Mid-Value
15901,3,349.75,372,101,United Kingdom,16,154,116.58333333333333,True,69.0,4,4,2,10,Champions,3,Active Mid-Value
15903,7,5126.76,2410,46,United Kingdom,9,295,732.3942857142857,True,47.0,5,5,5,15,Champions,2,High-Value Loyal
15904,1,164.68,84,30,United Kingdom,8,8,164.68,False,,5,2,1,8,New / Promising,3,Active Mid-Value
15906,7,1567.69,544,113,United Kingdom,19,255,223.9557142857143,True,38.833333333333336,4,5,4,13,Champions,1,Lapsing Mid-Value
15907,3,881.87,477,174,United Kingdom,3,210,293.95666666666665,True,102.5,5,4,3,12,Champions,3,Active Mid-Value
15909,1,191.94,98,7,United Kingdom,173,173,191.94,False,,2,2,1,5,Lost,0,Dormant Low-Value
15910,8,1228.88,1013,215,United Kingdom,0,316,153.61,True,44.714285714285715,5,5,4,14,Champions,2,High-Value Loyal
15912,2,264.62,185,19,United Kingdom,178,233,132.31,True,54.0,2,3,2,7,Hibernating,0,Dormant Low-Value
15916,8,1502.8600000000001,752,124,United Kingdom,16,366,187.85750000000002,True,49.57142857142857,4,5,4,13,Champions,2,High-Value Loyal
15917,1,123.1,42,12,United Kingdom,247,247,123.1,False,,1,2,1,4,Lost,0,Dormant Low-Value
15918,2,334.23,153,33,United Kingdom,190,271,167.115,True,80.0,1,3,2,6,Hibernating,0,Dormant Low-Value
15919,2,525.69,385,103,United Kingdom,19,368,262.845,True,349.0,4,3,3,10,Loyal,3,Active Mid-Value
15920,3,163.55,94,52,United Kingdom,154,154,54.51666666666667,True,0.0,2,4,1,7,At Risk,0,Dormant Low-Value
15921,1,323.03000000000003,162,24,United Kingdom,172,172,323.03000000000003,False,,2,2,2,6,Lost,0,Dormant Low-Value
15922,1,369.5,138,11,United Kingdom,373,373,369.5,False,,1,2,2,5,Lost,0,Dormant Low-Value
15923,1,127.08,122,21,United Kingdom,372,372,127.08,False,,1,2,1,4,Lost,0,Dormant Low-Value
15925,1,207.15,93,12,United Kingdom,194,194,207.15,False,,1,2,1,4,Lost,0,Dormant Low-Value
15930,1,426.63,139,21,United Kingdom,67,67,426.63,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
15932,8,2495.87,2325,93,United Kingdom,4,289,311.98375,True,40.285714285714285,5,5,5,15,Champions,2,High-Value Loyal
15933,3,1107.46,885,63,United Kingdom,21,86,369.15333333333336,True,32.0,4,4,4,12,Champions,1,Lapsing Mid-Value
15935,1,108.03999999999999,114,11,United Kingdom,239,239,108.03999999999999,False,,1,2,1,4,Lost,0,Dormant Low-Value
15937,1,145.35000000000002,73,7,United Kingdom,64,64,145.35000000000002,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
15938,5,404.58000000000004,240,13,United Kingdom,112,323,80.91600000000001,True,52.25,2,4,2,8,At Risk,1,Lapsing Mid-Value
15939,14,6100.01,4727,27,United Kingdom,89,331,435.71500000000003,True,18.153846153846153,2,5,5,12,At Risk,2,High-Value Loyal
15940,1,35.8,4,1,United Kingdom,311,311,35.8,False,,1,2,1,4,Lost,0,Dormant Low-Value
15942,1,337.44,232,14,United Kingdom,133,133,337.44,False,,2,2,2,6,Lost,0,Dormant Low-Value
15944,1,325.1,50,6,United Kingdom,276,276,325.1,False,,1,2,2,5,Lost,0,Dormant Low-Value
15945,1,181.0,52,2,United Kingdom,365,365,181.0,False,,1,2,1,4,Lost,0,Dormant Low-Value
15947,1,1708.24,898,29,United Kingdom,82,82,1708.24,False,,2,2,4,8,Lost,1,Lapsing Mid-Value
15948,2,955.24,567,51,United Kingdom,8,43,477.62,True,35.0,5,3,4,12,Loyal,3,Active Mid-Value
15949,2,364.72,284,12,United Kingdom,16,71,182.36,True,54.0,4,3,2,9,Loyal,3,Active Mid-Value
15950,4,1744.71,719,86,United Kingdom,31,359,436.1775,True,108.66666666666667,4,4,4,12,Champions,1,Lapsing Mid-Value
15951,2,708.22,313,36,United Kingdom,8,285,354.11,True,276.0,5,3,3,11,Loyal,3,Active Mid-Value
15952,4,781.91,391,65,United Kingdom,33,225,195.4775,True,63.333333333333336,3,4,3,10,Loyal,1,Lapsing Mid-Value
15953,8,1657.28,891,63,United Kingdom,15,369,207.16,True,50.0,4,5,4,13,Champions,2,High-Value Loyal
15955,14,4416.26,2135,137,United Kingdom,24,372,315.44714285714286,True,26.46153846153846,4,5,5,14,Champions,2,High-Value Loyal
15957,1,428.89,211,40,United Kingdom,31,31,428.89,False,,4,2,2,8,New / Promising,3,Active Mid-Value
15958,1,104.35,33,7,United Kingdom,74,74,104.35,False,,2,2,1,5,Lost,0,Dormant Low-Value
15963,2,470.76,298,26,United Kingdom,19,45,235.38,True,25.0,4,3,2,9,Loyal,3,Active Mid-Value
15965,4,808.87,434,88,United Kingdom,17,367,202.2175,True,116.33333333333333,4,4,3,11,Champions,1,Lapsing Mid-Value
15967,2,397.68,205,73,United Kingdom,23,318,198.84,True,295.0,4,3,2,9,Loyal,3,Active Mid-Value
15969,3,666.1,124,20,United Kingdom,2,185,222.03333333333333,True,91.0,5,4,3,12,Champions,3,Active Mid-Value
15970,1,314.09999999999997,116,11,United Kingdom,303,303,314.09999999999997,False,,1,2,2,5,Lost,0,Dormant Low-Value
15971,12,4194.9,1716,9,United Kingdom,17,311,349.575,True,26.363636363636363,4,5,5,14,Champions,2,High-Value Loyal
15973,1,307.82000000000005,106,4,United Kingdom,366,366,307.82000000000005,False,,1,2,2,5,Lost,0,Dormant Low-Value
15974,7,3442.15,2262,141,United Kingdom,39,288,491.7357142857143,True,41.0,3,5,5,13,Loyal,1,Lapsing Mid-Value
15975,1,371.01,243,24,United Kingdom,84,84,371.01,False,,2,2,2,6,Lost,0,Dormant Low-Value
15976,2,427.64,275,83,United Kingdom,165,220,213.82,True,54.0,2,3,2,7,Hibernating,0,Dormant Low-Value
15977,2,1054.73,1016,48,United Kingdom,17,39,527.365,True,21.0,4,3,4,11,Loyal,3,Active Mid-Value
15978,1,1098.78,888,49,United Kingdom,77,77,1098.78,False,,2,2,4,8,Lost,0,Dormant Low-Value
15980,3,2398.86,1560,40,United Kingdom,88,254,799.62,True,82.5,2,4,5,11,At Risk,1,Lapsing Mid-Value
15981,8,3408.48,1866,53,United Kingdom,24,311,426.06,True,40.57142857142857,4,5,5,14,Champions,2,High-Value Loyal
15983,4,1465.12,886,82,United Kingdom,22,373,366.28,True,116.66666666666667,4,4,4,12,Champions,1,Lapsing Mid-Value
15984,10,2780.63,1815,217,United Kingdom,2,368,278.063,True,40.111111111111114,5,5,5,15,Champions,2,High-Value Loyal
15985,2,1142.42,1086,29,United Kingdom,123,236,571.21,True,113.0,2,3,4,9,Hibernating,1,Lapsing Mid-Value
15986,1,168.12,268,14,United Kingdom,30,30,168.12,False,,4,2,1,7,New / Promising,3,Active Mid-Value
15987,7,1432.77,1533,110,United Kingdom,12,368,204.68142857142857,True,59.0,5,5,4,14,Champions,2,High-Value Loyal
15988,1,156.78,180,26,United Kingdom,19,19,156.78,False,,4,2,1,7,New / Promising,3,Active Mid-Value
15990,2,792.11,443,52,United Kingdom,44,287,396.055,True,243.0,3,3,3,9,Loyal,1,Lapsing Mid-Value
15992,1,41.989999999999995,17,3,United Kingdom,3,3,41.989999999999995,False,,5,2,1,8,New / Promising,3,Active Mid-Value
15993,7,2768.97,2031,334,United Kingdom,8,44,395.5671428571428,True,5.333333333333333,5,5,5,15,Champions,2,High-Value Loyal
15994,1,414.27,173,31,United Kingdom,54,54,414.27,False,,3,2,2,7,Needs Attention,0,Dormant Low-Value
15996,6,1032.58,380,103,United Kingdom,88,366,172.09666666666666,True,55.4,2,5,4,11,At Risk,1,Lapsing Mid-Value
15998,5,3080.22,2032,370,United Kingdom,36,362,616.044,True,80.75,3,4,5,12,Loyal,1,Lapsing Mid-Value
16000,3,12393.7,5110,9,United Kingdom,2,2,4131.233333333334,True,0.0,5,4,5,14,Champions,2,High-Value Loyal
16003,5,2735.37,1185,82,United Kingdom,29,359,547.074,True,82.0,4,4,5,13,Champions,1,Lapsing Mid-Value
16005,4,578.71,280,173,United Kingdom,12,270,144.6775,True,86.0,5,4,3,12,Champions,3,Active Mid-Value
16006,1,101.4,84,8,United Kingdom,211,211,101.4,False,,1,2,1,4,Lost,0,Dormant Low-Value
16007,4,1693.81,1388,221,United Kingdom,47,215,423.4525,True,55.333333333333336,3,4,4,11,Loyal,1,Lapsing Mid-Value
16008,3,478.78,323,29,United Kingdom,23,204,159.59333333333333,True,90.0,4,4,2,10,Champions,3,Active Mid-Value
16009,4,972.11,366,68,United Kingdom,22,159,243.0275,True,45.666666666666664,4,4,4,12,Champions,1,Lapsing Mid-Value
16010,3,392.4,202,62,United Kingdom,245,362,130.79999999999998,True,57.5,1,4,2,7,At Risk,0,Dormant Low-Value
16011,16,3352.96,2035,99,United Kingdom,8,366,209.56,True,23.4,5,5,5,15,Champions,2,High-Value Loyal
16012,3,1415.29,799,87,United Kingdom,35,155,471.7633333333333,True,59.5,3,4,4,11,Loyal,1,Lapsing Mid-Value
16013,47,37130.6,15536,30,United Kingdom,3,371,790.0127659574467,True,7.673913043478261,5,5,5,15,Champions,2,High-Value Loyal
16014,3,646.83,258,123,United Kingdom,37,291,215.61,True,126.0,3,4,3,10,Loyal,1,Lapsing Mid-Value
16015,3,704.26,906,145,United Kingdom,3,49,234.75333333333333,True,22.0,5,4,3,12,Champions,3,Active Mid-Value
16016,8,1465.51,602,156,United Kingdom,3,366,183.18875,True,51.42857142857143,5,5,4,14,Champions,2,High-Value Loyal
16017,1,211.88,102,26,United Kingdom,47,47,211.88,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16018,2,408.9,190,26,United Kingdom,39,180,204.45,True,141.0,3,3,2,8,Loyal,3,Active Mid-Value
16019,9,3786.24,1733,133,United Kingdom,46,364,420.6933333333333,True,39.25,3,5,5,13,Loyal,1,Lapsing Mid-Value
16020,3,851.01,487,42,United Kingdom,16,65,283.67,True,24.0,4,4,3,11,Champions,3,Active Mid-Value
16022,1,602.63,255,68,United Kingdom,260,260,602.63,False,,1,2,3,6,Lost,0,Dormant Low-Value
16023,3,719.81,358,90,United Kingdom,46,266,239.93666666666664,True,110.0,3,4,3,10,Loyal,1,Lapsing Mid-Value
16024,1,245.75,377,60,United Kingdom,12,12,245.75,False,,5,2,1,8,New / Promising,3,Active Mid-Value
16025,1,439.65999999999997,338,28,United Kingdom,29,29,439.65999999999997,False,,4,2,2,8,New / Promising,3,Active Mid-Value
16026,1,236.09,243,30,United Kingdom,43,43,236.09,False,,3,2,1,6,Needs Attention,0,Dormant Low-Value
16027,6,934.62,1147,11,United Kingdom,91,302,155.77,True,41.6,2,5,4,11,At Risk,1,Lapsing Mid-Value
16029,62,68586.81,36219,43,United Kingdom,38,373,1106.2388709677418,True,5.19672131147541,3,5,5,13,Loyal,2,High-Value Loyal
16030,1,331.24,283,28,United Kingdom,309,309,331.24,False,,1,2,2,5,Lost,0,Dormant Low-Value
16031,2,547.9,421,91,United Kingdom,92,247,273.95,True,154.0,2,3,3,8,Hibernating,0,Dormant Low-Value
16033,20,8778.82,3529,538,United Kingdom,5,369,438.941,True,18.68421052631579,5,5,5,15,Champions,2,High-Value Loyal
